epoch,train_loss,train_ce,train_mse,train_distill,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.375936,2.206796,0.087232,0.168268,2.351671,2.193833,0.110167,0.156737,"tensor(0.0892, device='cuda:2')","tensor([0.0000, 0.0000, 0.1136, 0.5227, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:2')","tensor(0.0608, device='cuda:2')","tensor(0.0534, device='cuda:2')"
1,2.307988,2.141877,0.085604,0.165255,2.191280,2.043535,0.112282,0.146622,"tensor(0.6730, device='cuda:2')","tensor([0.7097, 0.6286, 0.8864, 0.9773, 0.4483, 1.0000, 0.9750, 0.0200, 0.2414],
       device='cuda:2')","tensor(0.6058, device='cuda:2')","tensor(0.7529, device='cuda:2')"
2,2.110350,1.948774,0.126517,0.160311,1.900387,1.761630,0.202889,0.136728,"tensor(0.8757, device='cuda:2')","tensor([0.9677, 0.9429, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.3000, 0.7931],
       device='cuda:2')","tensor(0.8580, device='cuda:2')","tensor(0.8830, device='cuda:2')"
3,1.807939,1.652836,0.250894,0.152594,1.508755,1.368485,0.383930,0.136430,"tensor(0.9081, device='cuda:2')","tensor([0.9677, 0.9429, 0.9886, 0.9545, 1.0000, 1.0000, 1.0000, 0.5200, 0.8621],
       device='cuda:2')","tensor(0.8995, device='cuda:2')","tensor(0.9069, device='cuda:2')"
4,1.432813,1.294699,0.337752,0.134736,1.057083,0.928930,0.454781,0.123605,"tensor(0.9324, device='cuda:2')","tensor([0.9677, 0.9714, 0.9773, 0.9545, 1.0000, 1.0000, 1.0000, 0.6800, 0.8966],
       device='cuda:2')","tensor(0.9267, device='cuda:2')","tensor(0.9251, device='cuda:2')"
5,1.113680,0.980313,0.368275,0.129685,0.718167,0.592233,0.343913,0.122495,"tensor(0.9568, device='cuda:2')","tensor([1.0000, 0.9714, 0.9545, 0.9773, 1.0000, 1.0000, 1.0000, 0.8600, 0.8966],
       device='cuda:2')","tensor(0.9561, device='cuda:2')","tensor(0.9526, device='cuda:2')"
6,0.916512,0.791222,0.334401,0.121947,0.525880,0.406133,0.347201,0.116275,"tensor(0.9649, device='cuda:2')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.8621],
       device='cuda:2')","tensor(0.9620, device='cuda:2')","tensor(0.9605, device='cuda:2')"
7,0.797528,0.683480,0.319164,0.110856,0.405574,0.299056,0.320546,0.103313,"tensor(0.9784, device='cuda:2')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9779, device='cuda:2')","tensor(0.9776, device='cuda:2')"
8,0.721394,0.619127,0.306920,0.099198,0.357384,0.261900,0.296807,0.092516,"tensor(0.9757, device='cuda:2')","tensor([1.0000, 0.9429, 0.9773, 0.9545, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9757, device='cuda:2')","tensor(0.9746, device='cuda:2')"
9,0.672510,0.577912,0.283445,0.091764,0.312353,0.224656,0.267473,0.085023,"tensor(0.9757, device='cuda:2')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9756, device='cuda:2')","tensor(0.9753, device='cuda:2')"
10,0.636078,0.547949,0.255859,0.085571,0.298608,0.214997,0.250508,0.081106,"tensor(0.9784, device='cuda:2')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9783, device='cuda:2')","tensor(0.9773, device='cuda:2')"
11,0.612659,0.527518,0.242596,0.082716,0.294973,0.212770,0.250530,0.079698,"tensor(0.9811, device='cuda:2')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9816, device='cuda:2')","tensor(0.9810, device='cuda:2')"
12,0.598802,0.516901,0.230905,0.079592,0.305001,0.226531,0.234958,0.076120,"tensor(0.9703, device='cuda:2')","tensor([1.0000, 0.9143, 0.9659, 0.9545, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9705, device='cuda:2')","tensor(0.9690, device='cuda:2')"
13,0.588371,0.509060,0.221483,0.077097,0.284505,0.207764,0.228323,0.074459,"tensor(0.9730, device='cuda:2')","tensor([1.0000, 0.9143, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9740, device='cuda:2')","tensor(0.9735, device='cuda:2')"
14,0.582020,0.503563,0.215693,0.076300,0.248763,0.172904,0.227665,0.073583,"tensor(0.9784, device='cuda:2')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9783, device='cuda:2')","tensor(0.9773, device='cuda:2')"
15,0.577658,0.501057,0.212011,0.074481,0.264191,0.188463,0.226672,0.073461,"tensor(0.9757, device='cuda:2')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:2')","tensor(0.9746, device='cuda:2')","tensor(0.9739, device='cuda:2')"
16,0.573432,0.498874,0.201493,0.072543,0.288237,0.216443,0.219961,0.069594,"tensor(0.9811, device='cuda:2')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:2')","tensor(0.9816, device='cuda:2')","tensor(0.9810, device='cuda:2')"
