epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.226392,2.203194,0.054623,0.177011,0.003420,2.229041,2.206411,0.063228,0.163074,"tensor(0.1243, device='cuda:1')","tensor([0.0000, 1.0000, 0.0000, 0.0455, 0.0000, 0.0000, 0.1750, 0.0400, 0.0000],
       device='cuda:1')","tensor(0.0663, device='cuda:1')","tensor(0.0878, device='cuda:1')"
1,2.184433,2.161445,0.053420,0.176259,0.002062,2.136711,2.113982,0.063917,0.163382,"tensor(0.4595, device='cuda:1')","tensor([0.0968, 1.0000, 0.1818, 0.4091, 0.7931, 0.7917, 0.9250, 0.0600, 0.5517],
       device='cuda:1')","tensor(0.4855, device='cuda:1')","tensor(0.5539, device='cuda:1')"
2,2.063289,2.040067,0.056829,0.175182,0.002091,1.943609,1.920108,0.071756,0.163249,"tensor(0.8054, device='cuda:1')","tensor([0.8065, 0.9714, 0.8750, 0.8864, 1.0000, 1.0000, 1.0000, 0.1000, 0.8621],
       device='cuda:1')","tensor(0.7885, device='cuda:1')","tensor(0.8330, device='cuda:1')"
3,1.832197,1.807379,0.072847,0.175088,0.002415,1.599515,1.572699,0.102781,0.165376,"tensor(0.8595, device='cuda:1')","tensor([1.0000, 0.9714, 0.9318, 0.9545, 1.0000, 1.0000, 1.0000, 0.2600, 0.7931],
       device='cuda:1')","tensor(0.8423, device='cuda:1')","tensor(0.8664, device='cuda:1')"
4,1.511887,1.485081,0.090495,0.177265,0.003031,1.225124,1.197820,0.102649,0.170385,"tensor(0.9135, device='cuda:1')","tensor([1.0000, 0.9714, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.5200, 0.8966],
       device='cuda:1')","tensor(0.9066, device='cuda:1')","tensor(0.9100, device='cuda:1')"
5,1.235773,1.208442,0.097466,0.175529,0.003093,0.956361,0.928370,0.111864,0.168047,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9714, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9000, 0.9310],
       device='cuda:1')","tensor(0.9673, device='cuda:1')","tensor(0.9639, device='cuda:1')"
6,1.016198,0.988916,0.099459,0.173082,0.002761,0.732632,0.705735,0.100726,0.168237,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9779, device='cuda:1')","tensor(0.9776, device='cuda:1')"
7,0.847550,0.821285,0.091935,0.170451,0.002630,0.567850,0.541542,0.099416,0.163664,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9783, device='cuda:1')","tensor(0.9773, device='cuda:1')"
8,0.728581,0.702925,0.089500,0.166801,0.002658,0.451034,0.425397,0.097853,0.158523,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9779, device='cuda:1')","tensor(0.9776, device='cuda:1')"
9,0.650754,0.625594,0.087434,0.163891,0.002779,0.371150,0.346110,0.094128,0.156274,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9746, device='cuda:1')","tensor(0.9739, device='cuda:1')"
