epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.399337,2.187481,0.100952,0.155039,0.634078,2.402339,2.201034,0.113463,0.144574,"tensor(0.0892, device='cuda:1')","tensor([0.0000, 0.9429, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.0207, device='cuda:1')","tensor(0.0115, device='cuda:1')"
1,1.856948,1.632518,0.147171,0.143401,0.744282,1.049689,0.838592,0.151695,0.135249,"tensor(0.9027, device='cuda:1')","tensor([1.0000, 1.0000, 0.9545, 0.8409, 1.0000, 1.0000, 1.0000, 0.5800, 0.8621],
       device='cuda:1')","tensor(0.9004, device='cuda:1')","tensor(0.9127, device='cuda:1')"
2,1.092470,0.862783,0.177475,0.129044,1.190552,0.529273,0.294784,0.239427,0.114775,"tensor(0.9459, device='cuda:1')","tensor([1.0000, 0.9714, 0.9091, 0.8636, 1.0000, 1.0000, 1.0000, 0.9600, 0.8966],
       device='cuda:1')","tensor(0.9475, device='cuda:1')","tensor(0.9436, device='cuda:1')"
3,0.951478,0.685710,0.227025,0.109865,4.239008,0.467625,0.241599,0.252291,0.099881,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9714, 0.9205, 0.9091, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9661, device='cuda:1')","tensor(0.9626, device='cuda:1')"
4,0.897919,0.593961,0.206366,0.097418,10.335658,0.379022,0.182483,0.214796,0.089141,"tensor(0.9838, device='cuda:1')","tensor([1.0000, 1.0000, 0.9659, 0.9545, 1.0000, 1.0000, 1.0000, 1.0000, 0.9655],
       device='cuda:1')","tensor(0.9851, device='cuda:1')","tensor(0.9835, device='cuda:1')"
5,0.813450,0.545994,0.178063,0.090001,8.842367,0.360726,0.186186,0.182808,0.083135,"tensor(0.9811, device='cuda:1')","tensor([1.0000, 0.9429, 0.9886, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9793, device='cuda:1')","tensor(0.9779, device='cuda:1')"
6,0.769630,0.521859,0.157169,0.085221,8.396530,0.328339,0.175251,0.145404,0.080386,"tensor(0.9838, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 1.0000, 0.9655],
       device='cuda:1')","tensor(0.9846, device='cuda:1')","tensor(0.9850, device='cuda:1')"
7,0.738129,0.511177,0.129879,0.083297,7.871509,0.336559,0.191657,0.133760,0.078023,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9776, device='cuda:1')","tensor(0.9758, device='cuda:1')"
8,0.719284,0.506404,0.108389,0.082156,7.653005,0.319735,0.184559,0.115518,0.077417,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9776, device='cuda:1')","tensor(0.9758, device='cuda:1')"
9,0.709220,0.504207,0.093223,0.081278,7.712305,0.318189,0.184787,0.112917,0.076943,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9776, device='cuda:1')","tensor(0.9758, device='cuda:1')"
10,0.706656,0.503799,0.090004,0.081230,7.662406,0.318009,0.184660,0.112860,0.076919,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9776, device='cuda:1')","tensor(0.9758, device='cuda:1')"
