epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.427389,2.201446,0.093003,0.219771,0.524222,2.382881,2.168975,0.105449,0.212851,"tensor(0.1162, device='cuda:1')","tensor([0.0645, 0.1429, 0.0341, 0.0000, 0.0000, 0.0000, 0.0000, 0.6400, 0.0345],
       device='cuda:1')","tensor(0.0641, device='cuda:1')","tensor(0.1399, device='cuda:1')"
1,2.320490,2.099782,0.090465,0.216357,0.344655,2.155897,1.959377,0.107202,0.195448,"tensor(0.8351, device='cuda:1')","tensor([0.9355, 0.9714, 0.8523, 0.8636, 1.0000, 0.9583, 0.8750, 0.4800, 0.7586],
       device='cuda:1')","tensor(0.8505, device='cuda:1')","tensor(0.9001, device='cuda:1')"
2,2.075786,1.867573,0.106144,0.203627,0.352414,1.817937,1.638888,0.139337,0.177655,"tensor(0.8973, device='cuda:1')","tensor([1.0000, 0.9714, 0.9545, 1.0000, 1.0000, 1.0000, 1.0000, 0.4200, 0.8621],
       device='cuda:1')","tensor(0.8901, device='cuda:1')","tensor(0.9075, device='cuda:1')"
3,1.799969,1.601708,0.146150,0.193094,0.370501,1.517085,1.341483,0.183495,0.173766,"tensor(0.9514, device='cuda:1')","tensor([1.0000, 0.9714, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.7800, 0.8621],
       device='cuda:1')","tensor(0.9461, device='cuda:1')","tensor(0.9459, device='cuda:1')"
4,1.531825,1.342173,0.193505,0.183823,0.389456,1.237820,1.066436,0.219558,0.169188,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9714, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.8800, 0.8966],
       device='cuda:1')","tensor(0.9669, device='cuda:1')","tensor(0.9648, device='cuda:1')"
5,1.272714,1.092401,0.219763,0.174096,0.401868,0.969102,0.806089,0.233058,0.160682,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9714, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9766, device='cuda:1')","tensor(0.9759, device='cuda:1')"
6,1.053354,0.882187,0.230083,0.164674,0.419267,0.740290,0.585414,0.235665,0.152519,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9739, device='cuda:1')","tensor(0.9738, device='cuda:1')"
7,0.891062,0.728137,0.243761,0.156043,0.444420,0.578628,0.430221,0.248076,0.145926,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9716, device='cuda:1')","tensor(0.9724, device='cuda:1')"
8,0.787260,0.632711,0.248083,0.147376,0.469144,0.480305,0.338507,0.241448,0.139384,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9746, device='cuda:1')","tensor(0.9739, device='cuda:1')"
9,0.725393,0.578000,0.245712,0.139951,0.498517,0.416521,0.281900,0.240067,0.132220,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9684, device='cuda:1')","tensor(0.9690, device='cuda:1')"
