epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.451555,2.207273,1.010767,0.143004,0.020007,2.351192,2.211140,0.532751,0.086778,"tensor(0.0216, device='cuda:1')","tensor([0.0000, 0.0571, 0.0000, 0.0000, 0.0000, 0.0000, 0.1500, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.0081, device='cuda:1')","tensor(0.0049, device='cuda:1')"
1,2.446154,2.202732,1.009729,0.142444,0.000560,2.407348,2.209548,0.869110,0.110890,"tensor(0.0324, device='cuda:1')","tensor([0.0000, 0.0571, 0.0000, 0.0000, 0.0000, 0.0000, 0.2500, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.0117, device='cuda:1')","tensor(0.0071, device='cuda:1')"
2,2.427317,2.186250,1.006467,0.140420,0.000021,2.402359,2.179287,0.988088,0.124262,"tensor(0.0892, device='cuda:1')","tensor([0.0323, 0.0571, 0.0000, 0.0000, 0.0690, 0.0000, 0.7000, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.0434, device='cuda:1')","tensor(0.0928, device='cuda:1')"
3,2.389888,2.153753,1.000480,0.136087,0.000006,2.350182,2.126289,1.004694,0.123424,"tensor(0.2838, device='cuda:1')","tensor([0.2903, 0.3714, 0.0000, 0.3182, 0.7931, 0.2500, 1.0000, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.2860, device='cuda:1')","tensor(0.3980, device='cuda:1')"
4,2.331790,2.103431,0.989487,0.129410,0.000006,2.268781,2.054112,0.992708,0.115398,"tensor(0.5838, device='cuda:1')","tensor([0.9355, 0.9429, 0.2955, 0.7500, 1.0000, 0.9583, 1.0000, 0.0000, 0.1034],
       device='cuda:1')","tensor(0.5853, device='cuda:1')","tensor(0.7021, device='cuda:1')"
5,2.248008,2.028005,0.968042,0.123199,0.000007,2.156605,1.950935,0.959636,0.109707,"tensor(0.7595, device='cuda:1')","tensor([0.9355, 0.9714, 0.8409, 0.9545, 1.0000, 1.0000, 1.0000, 0.0000, 0.3103],
       device='cuda:1')","tensor(0.7079, device='cuda:1')","tensor(0.7149, device='cuda:1')"
6,2.147840,1.937856,0.928086,0.117175,0.000008,2.041541,1.847648,0.903452,0.103548,"tensor(0.8216, device='cuda:1')","tensor([0.9677, 0.9714, 0.9545, 0.9773, 1.0000, 1.0000, 1.0000, 0.1400, 0.4483],
       device='cuda:1')","tensor(0.7815, device='cuda:1')","tensor(0.8502, device='cuda:1')"
7,2.050291,1.853286,0.868054,0.110200,0.000009,1.940059,1.760477,0.822786,0.097303,"tensor(0.8649, device='cuda:1')","tensor([1.0000, 0.9714, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.3000, 0.6207],
       device='cuda:1')","tensor(0.8430, device='cuda:1')","tensor(0.8806, device='cuda:1')"
8,1.959628,1.776654,0.786428,0.104331,0.000009,1.846034,1.680746,0.718312,0.093457,"tensor(0.9000, device='cuda:1')","tensor([1.0000, 0.9714, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.4600, 0.7241],
       device='cuda:1')","tensor(0.8855, device='cuda:1')","tensor(0.9033, device='cuda:1')"
9,1.870863,1.701831,0.688555,0.100177,0.000010,1.750203,1.598339,0.612977,0.090567,"tensor(0.9162, device='cuda:1')","tensor([1.0000, 0.9714, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.5400, 0.7931],
       device='cuda:1')","tensor(0.9053, device='cuda:1')","tensor(0.9147, device='cuda:1')"
10,1.780337,1.623932,0.595006,0.096904,0.000012,1.653606,1.513811,0.528801,0.086914,"tensor(0.9324, device='cuda:1')","tensor([1.0000, 0.9429, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.6600, 0.8276],
       device='cuda:1')","tensor(0.9260, device='cuda:1')","tensor(0.9308, device='cuda:1')"
11,1.686234,1.541542,0.511988,0.093492,0.000012,1.552588,1.423933,0.453104,0.083344,"tensor(0.9514, device='cuda:1')","tensor([1.0000, 0.9714, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.7800, 0.8276],
       device='cuda:1')","tensor(0.9450, device='cuda:1')","tensor(0.9461, device='cuda:1')"
12,1.591783,1.456959,0.440347,0.090789,0.000012,1.450845,1.331197,0.391805,0.080467,"tensor(0.9595, device='cuda:1')","tensor([1.0000, 0.9429, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.8400, 0.8621],
       device='cuda:1')","tensor(0.9544, device='cuda:1')","tensor(0.9543, device='cuda:1')"
13,1.495838,1.369259,0.382994,0.088280,0.000013,1.348644,1.235602,0.344505,0.078591,"tensor(0.9649, device='cuda:1')","tensor([1.0000, 0.9429, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.8800, 0.8621],
       device='cuda:1')","tensor(0.9599, device='cuda:1')","tensor(0.9601, device='cuda:1')"
14,1.398194,1.278602,0.333936,0.086199,0.000013,1.242712,1.136747,0.295269,0.076438,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9714, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.8800, 0.8621],
       device='cuda:1')","tensor(0.9622, device='cuda:1')","tensor(0.9615, device='cuda:1')"
15,1.302684,1.188404,0.296015,0.084678,0.000014,1.133668,1.031472,0.267681,0.075429,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9143, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.9000, 0.8621],
       device='cuda:1')","tensor(0.9579, device='cuda:1')","tensor(0.9579, device='cuda:1')"
16,1.209715,1.099556,0.268852,0.083274,0.000015,1.040085,0.938722,0.263254,0.075038,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9429, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.8621],
       device='cuda:1')","tensor(0.9658, device='cuda:1')","tensor(0.9656, device='cuda:1')"
17,1.122348,1.013871,0.251062,0.083371,0.000017,0.931236,0.834324,0.232118,0.073700,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9400, 0.8966],
       device='cuda:1')","tensor(0.9657, device='cuda:1')","tensor(0.9654, device='cuda:1')"
18,1.037011,0.932405,0.231817,0.081423,0.000017,0.833023,0.739894,0.211745,0.071955,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9716, device='cuda:1')","tensor(0.9724, device='cuda:1')"
19,0.960555,0.859096,0.214472,0.080011,0.000017,0.747599,0.656298,0.197323,0.071568,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9716, device='cuda:1')","tensor(0.9724, device='cuda:1')"
20,0.896995,0.797067,0.204460,0.079482,0.000018,0.678930,0.589187,0.189802,0.070763,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9716, device='cuda:1')","tensor(0.9724, device='cuda:1')"
21,0.845220,0.746874,0.195578,0.078788,0.000018,0.623023,0.533900,0.186189,0.070505,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9716, device='cuda:1')","tensor(0.9724, device='cuda:1')"
22,0.803248,0.706477,0.187978,0.077973,0.000018,0.568823,0.480756,0.175969,0.070470,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9684, device='cuda:1')","tensor(0.9690, device='cuda:1')"
23,0.768565,0.672855,0.182181,0.077492,0.000018,0.526559,0.438726,0.173551,0.070477,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9684, device='cuda:1')","tensor(0.9690, device='cuda:1')"
24,0.740442,0.645321,0.177690,0.077352,0.000017,0.496649,0.408627,0.171771,0.070845,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9684, device='cuda:1')","tensor(0.9690, device='cuda:1')"
25,0.717560,0.623215,0.173743,0.076971,0.000017,0.468837,0.381427,0.167412,0.070668,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9684, device='cuda:1')","tensor(0.9690, device='cuda:1')"
26,0.698668,0.604493,0.171498,0.077025,0.000017,0.447380,0.359363,0.168760,0.071141,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9684, device='cuda:1')","tensor(0.9690, device='cuda:1')"
27,0.684250,0.590191,0.170539,0.077005,0.000017,0.427670,0.339113,0.168238,0.071733,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9723, device='cuda:1')","tensor(0.9726, device='cuda:1')"
