epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.390152,2.197121,0.098919,0.192042,1.393382,2.402208,2.220211,0.109997,0.180897,"tensor(0.1189, device='cuda:0')","tensor([0.0000, 0.0286, 0.0000, 0.0000, 0.8621, 0.7083, 0.0000, 0.0200, 0.0000],
       device='cuda:0')","tensor(0.0778, device='cuda:0')","tensor(0.0897, device='cuda:0')"
1,2.337134,2.146027,0.091734,0.190190,1.003621,2.276912,2.099168,0.101944,0.176724,"tensor(0.3459, device='cuda:0')","tensor([0.3871, 0.6286, 0.0000, 0.4318, 1.0000, 1.0000, 0.5250, 0.0000, 0.0345],
       device='cuda:0')","tensor(0.3585, device='cuda:0')","tensor(0.4491, device='cuda:0')"
2,2.188314,2.001591,0.098472,0.185739,1.009841,2.052636,1.881663,0.130880,0.169664,"tensor(0.7676, device='cuda:0')","tensor([0.8387, 0.9143, 0.7955, 0.9318, 1.0000, 1.0000, 0.9750, 0.0800, 0.6552],
       device='cuda:0')","tensor(0.7335, device='cuda:0')","tensor(0.7686, device='cuda:0')"
3,1.962226,1.780317,0.144888,0.180460,1.082513,1.749116,1.581953,0.203605,0.165127,"tensor(0.8730, device='cuda:0')","tensor([0.9677, 0.9143, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.3200, 0.8276],
       device='cuda:0')","tensor(0.8537, device='cuda:0')","tensor(0.8722, device='cuda:0')"
4,1.679843,1.503547,0.208155,0.174215,1.163204,1.393137,1.228900,0.243189,0.161806,"tensor(0.9108, device='cuda:0')","tensor([1.0000, 0.9714, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.4800, 0.8621],
       device='cuda:0')","tensor(0.8992, device='cuda:0')","tensor(0.9069, device='cuda:0')"
5,1.370150,1.202613,0.223063,0.165306,1.130842,1.011343,0.854686,0.229169,0.154366,"tensor(0.9324, device='cuda:0')","tensor([1.0000, 0.9429, 0.9545, 0.9545, 1.0000, 1.0000, 1.0000, 0.7400, 0.8621],
       device='cuda:0')","tensor(0.9284, device='cuda:0')","tensor(0.9242, device='cuda:0')"
6,1.112843,0.952058,0.229537,0.158489,1.173092,0.745536,0.594857,0.222162,0.148458,"tensor(0.9595, device='cuda:0')","tensor([1.0000, 0.9714, 0.9545, 0.9773, 1.0000, 1.0000, 1.0000, 0.9000, 0.8621],
       device='cuda:0')","tensor(0.9569, device='cuda:0')","tensor(0.9528, device='cuda:0')"
7,0.949025,0.796062,0.232989,0.150633,1.218294,0.585223,0.441538,0.244661,0.141238,"tensor(0.9730, device='cuda:0')","tensor([1.0000, 0.9429, 0.9659, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9726, device='cuda:0')","tensor(0.9708, device='cuda:0')"
8,0.836228,0.690084,0.235228,0.143792,1.272823,0.478358,0.341185,0.223005,0.134943,"tensor(0.9703, device='cuda:0')","tensor([1.0000, 0.9429, 0.9659, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:0')","tensor(0.9688, device='cuda:0')","tensor(0.9673, device='cuda:0')"
9,0.759219,0.621110,0.229500,0.135814,1.277078,0.412616,0.281297,0.224299,0.129076,"tensor(0.9730, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:0')","tensor(0.9707, device='cuda:0')","tensor(0.9703, device='cuda:0')"
