epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.403572,2.193987,0.102823,0.199172,0.013023,2.388264,2.189405,0.133560,0.185502,"tensor(0.1297, device='cuda:1')","tensor([0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0600, 0.0345],
       device='cuda:1')","tensor(0.0402, device='cuda:1')","tensor(0.0353, device='cuda:1')"
1,2.395417,2.186362,0.102229,0.198755,0.007635,2.370555,2.170098,0.133048,0.187152,"tensor(0.1324, device='cuda:1')","tensor([0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0600, 0.0690],
       device='cuda:1')","tensor(0.0449, device='cuda:1')","tensor(0.0403, device='cuda:1')"
2,2.362662,2.155266,0.102582,0.197068,0.006967,2.315015,2.117413,0.138072,0.183796,"tensor(0.1676, device='cuda:1')","tensor([0.0323, 0.0857, 0.0227, 1.0000, 0.0000, 0.0417, 0.0500, 0.0800, 0.1724],
       device='cuda:1')","tensor(0.1118, device='cuda:1')","tensor(0.5512, device='cuda:1')"
3,2.295868,2.090370,0.112355,0.194201,0.006137,2.217783,2.023026,0.158754,0.178882,"tensor(0.6027, device='cuda:1')","tensor([0.3871, 0.6286, 0.5455, 1.0000, 0.6207, 1.0000, 0.6500, 0.3000, 0.4828],
       device='cuda:1')","tensor(0.6531, device='cuda:1')","tensor(0.8083, device='cuda:1')"
4,2.188343,1.983850,0.137731,0.190668,0.005230,2.068015,1.873023,0.192188,0.175773,"tensor(0.8378, device='cuda:1')","tensor([0.9032, 0.8857, 0.8750, 1.0000, 0.9655, 1.0000, 1.0000, 0.3600, 0.6897],
       device='cuda:1')","tensor(0.8355, device='cuda:1')","tensor(0.8707, device='cuda:1')"
5,2.018831,1.816997,0.168718,0.184918,0.004465,1.832762,1.639489,0.217160,0.171556,"tensor(0.8919, device='cuda:1')","tensor([0.9677, 0.9429, 0.9545, 1.0000, 1.0000, 1.0000, 1.0000, 0.4600, 0.7931],
       device='cuda:1')","tensor(0.8806, device='cuda:1')","tensor(0.8922, device='cuda:1')"
6,1.781467,1.585187,0.198817,0.176358,0.004076,1.530011,1.340583,0.236021,0.165826,"tensor(0.9216, device='cuda:1')","tensor([1.0000, 1.0000, 0.9659, 1.0000, 1.0000, 1.0000, 1.0000, 0.5600, 0.8621],
       device='cuda:1')","tensor(0.9134, device='cuda:1')","tensor(0.9168, device='cuda:1')"
7,1.498693,1.309822,0.225603,0.166274,0.003603,1.206451,1.025684,0.247547,0.156011,"tensor(0.9541, device='cuda:1')","tensor([1.0000, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 1.0000, 0.7800, 0.8621],
       device='cuda:1')","tensor(0.9492, device='cuda:1')","tensor(0.9477, device='cuda:1')"
8,1.249815,1.069357,0.251377,0.155291,0.002889,0.953248,0.782422,0.251131,0.145714,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9714, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.9000, 0.8966],
       device='cuda:1')","tensor(0.9664, device='cuda:1')","tensor(0.9643, device='cuda:1')"
9,1.054185,0.884972,0.254303,0.143762,0.002080,0.760085,0.599503,0.256697,0.134912,"tensor(0.9811, device='cuda:1')","tensor([1.0000, 0.9714, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9806, device='cuda:1')","tensor(0.9797, device='cuda:1')"
