epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.218179,2.194964,0.057396,0.174449,0.003042,2.217905,2.195065,0.068277,0.160122,"tensor(0.0757, device='cuda:0')","tensor([0.0968, 0.0000, 0.0000, 0.0000, 0.0345, 0.9583, 0.0000, 0.0200, 0.0000],
       device='cuda:0')","tensor(0.0375, device='cuda:0')","tensor(0.0700, device='cuda:0')"
1,2.177935,2.154954,0.055681,0.173948,0.001819,2.127982,2.104991,0.068137,0.161770,"tensor(0.3568, device='cuda:0')","tensor([0.6129, 0.5143, 0.1023, 0.5455, 0.8966, 1.0000, 0.1500, 0.0800, 0.0690],
       device='cuda:0')","tensor(0.3912, device='cuda:0')","tensor(0.7009, device='cuda:0')"
2,2.063394,2.040292,0.058166,0.172669,0.001800,1.943997,1.920421,0.074114,0.161650,"tensor(0.8378, device='cuda:0')","tensor([1.0000, 0.9429, 0.9318, 0.9773, 1.0000, 1.0000, 0.9750, 0.1400, 0.7586],
       device='cuda:0')","tensor(0.8026, device='cuda:0')","tensor(0.8358, device='cuda:0')"
3,1.839393,1.814515,0.076446,0.172147,0.001923,1.592682,1.564422,0.119548,0.163056,"tensor(0.8892, device='cuda:0')","tensor([1.0000, 0.9429, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.4000, 0.7586],
       device='cuda:0')","tensor(0.8692, device='cuda:0')","tensor(0.8859, device='cuda:0')"
4,1.513112,1.484799,0.108420,0.174472,0.002374,1.223414,1.194866,0.118006,0.167478,"tensor(0.9378, device='cuda:0')","tensor([1.0000, 0.9714, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.6800, 0.8621],
       device='cuda:0')","tensor(0.9314, device='cuda:0')","tensor(0.9311, device='cuda:0')"
5,1.238922,1.211173,0.104190,0.173053,0.002386,0.960996,0.932859,0.114114,0.167256,"tensor(0.9676, device='cuda:0')","tensor([1.0000, 0.9714, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.8600, 0.9655],
       device='cuda:0')","tensor(0.9680, device='cuda:0')","tensor(0.9653, device='cuda:0')"
6,1.019509,0.992093,0.103120,0.170820,0.002261,0.734781,0.708106,0.103115,0.163630,"tensor(0.9811, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:0')","tensor(0.9816, device='cuda:0')","tensor(0.9810, device='cuda:0')"
7,0.847738,0.821502,0.094174,0.167967,0.002204,0.570668,0.544594,0.101969,0.158768,"tensor(0.9811, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:0')","tensor(0.9816, device='cuda:0')","tensor(0.9810, device='cuda:0')"
8,0.727794,0.702222,0.090950,0.164548,0.002283,0.448461,0.422284,0.106404,0.155367,"tensor(0.9757, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.8966],
       device='cuda:0')","tensor(0.9739, device='cuda:0')","tensor(0.9738, device='cuda:0')"
9,0.650599,0.625243,0.092494,0.160822,0.002453,0.357830,0.332223,0.103312,0.152763,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
