epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.398020,2.183460,0.125954,0.149847,0.173580,2.396997,2.191728,0.126234,0.142152,"tensor(0.1000, device='cuda:1')","tensor([0.0645, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000],
       device='cuda:1')","tensor(0.0297, device='cuda:1')","tensor(0.0209, device='cuda:1')"
1,2.263616,2.061100,0.113859,0.144637,0.095019,2.078938,1.886316,0.114241,0.135501,"tensor(0.7676, device='cuda:1')","tensor([1.0000, 0.9714, 0.8409, 0.8409, 0.7586, 1.0000, 0.9750, 0.0400, 0.7241],
       device='cuda:1')","tensor(0.7442, device='cuda:1')","tensor(0.8404, device='cuda:1')"
2,1.898841,1.705674,0.109048,0.137727,0.091604,1.543311,1.355746,0.114391,0.130369,"tensor(0.9027, device='cuda:1')","tensor([1.0000, 0.9714, 0.9659, 0.9545, 1.0000, 1.0000, 1.0000, 0.5200, 0.7931],
       device='cuda:1')","tensor(0.8924, device='cuda:1')","tensor(0.9005, device='cuda:1')"
3,1.425017,1.235400,0.112700,0.132200,0.106718,0.982907,0.796671,0.121891,0.125290,"tensor(0.9243, device='cuda:1')","tensor([1.0000, 0.9714, 0.9773, 0.9545, 1.0000, 1.0000, 1.0000, 0.6600, 0.7931],
       device='cuda:1')","tensor(0.9167, device='cuda:1')","tensor(0.9199, device='cuda:1')"
4,1.078481,0.891984,0.123732,0.123397,0.123460,0.661864,0.478582,0.138439,0.114063,"tensor(0.9622, device='cuda:1')","tensor([1.0000, 0.9429, 0.9545, 0.9545, 1.0000, 1.0000, 1.0000, 0.9200, 0.9310],
       device='cuda:1')","tensor(0.9610, device='cuda:1')","tensor(0.9567, device='cuda:1')"
5,0.899511,0.718502,0.134777,0.112153,0.146716,0.497842,0.316932,0.152898,0.104461,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9545, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9729, device='cuda:1')","tensor(0.9714, device='cuda:1')"
6,0.792995,0.613621,0.148522,0.103045,0.206852,0.428187,0.251776,0.158713,0.097055,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9545, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9718, device='cuda:1')","tensor(0.9710, device='cuda:1')"
7,0.735254,0.556794,0.159263,0.095484,0.334413,0.404044,0.230369,0.167299,0.090025,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9545, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9680, device='cuda:1')","tensor(0.9676, device='cuda:1')"
8,0.706362,0.528019,0.164864,0.092023,0.388734,0.406686,0.217573,0.199646,0.089290,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9762, device='cuda:1')","tensor(0.9743, device='cuda:1')"
9,0.691255,0.513183,0.167122,0.088549,0.596297,0.406979,0.228837,0.186758,0.084763,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9429, 0.9432, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9725, device='cuda:1')","tensor(0.9700, device='cuda:1')"
10,0.678370,0.505568,0.160554,0.085418,0.710775,0.366740,0.197608,0.175739,0.081262,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9746, device='cuda:1')","tensor(0.9739, device='cuda:1')"
11,0.668477,0.501451,0.151012,0.083740,0.778064,0.373795,0.207582,0.173355,0.079535,"tensor(0.9649, device='cuda:1')","tensor([1.0000, 0.9429, 0.9318, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9680, device='cuda:1')","tensor(0.9667, device='cuda:1')"
12,0.664565,0.500194,0.147079,0.081179,0.965240,0.337520,0.177135,0.166947,0.076912,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9545, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9736, device='cuda:1')","tensor(0.9717, device='cuda:1')"
13,0.658867,0.498902,0.141601,0.080074,0.909006,0.340922,0.184091,0.162959,0.075352,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9746, device='cuda:1')","tensor(0.9739, device='cuda:1')"
14,0.655929,0.497141,0.137966,0.078708,1.109691,0.388691,0.231680,0.166994,0.073515,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9707, device='cuda:1')","tensor(0.9703, device='cuda:1')"
15,0.649294,0.495342,0.129745,0.077401,1.167742,0.367802,0.214215,0.160533,0.073320,"tensor(0.9568, device='cuda:1')","tensor([1.0000, 0.9429, 0.9091, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9576, device='cuda:1')","tensor(0.9523, device='cuda:1')"
16,0.647114,0.494989,0.127481,0.075905,1.247993,0.325581,0.177168,0.154259,0.071283,"tensor(0.9784, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:1')","tensor(0.9783, device='cuda:1')","tensor(0.9773, device='cuda:1')"
17,0.641379,0.493575,0.120426,0.074808,1.278395,0.346750,0.202569,0.147694,0.070334,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9746, device='cuda:1')","tensor(0.9739, device='cuda:1')"
18,0.634448,0.490491,0.115418,0.073400,1.284871,0.335370,0.194483,0.143905,0.068934,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9746, device='cuda:1')","tensor(0.9739, device='cuda:1')"
19,0.629795,0.489225,0.110529,0.072709,1.259644,0.335266,0.194906,0.143000,0.068860,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9746, device='cuda:1')","tensor(0.9739, device='cuda:1')"
20,0.626766,0.488544,0.106043,0.072317,1.288392,0.346932,0.209585,0.140109,0.067293,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9746, device='cuda:1')","tensor(0.9739, device='cuda:1')"
21,0.624598,0.488030,0.104461,0.071676,1.266104,0.333420,0.196890,0.138034,0.067514,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9746, device='cuda:1')","tensor(0.9739, device='cuda:1')"
22,0.622855,0.487814,0.102035,0.070928,1.309556,0.338780,0.204652,0.134370,0.066943,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9746, device='cuda:1')","tensor(0.9739, device='cuda:1')"
23,0.618609,0.487581,0.097499,0.069877,1.240100,0.340923,0.206844,0.136075,0.066042,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9721, device='cuda:1')","tensor(0.9702, device='cuda:1')"
24,0.617913,0.487099,0.096076,0.069710,1.306594,0.330598,0.198378,0.133658,0.065391,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9707, device='cuda:1')","tensor(0.9703, device='cuda:1')"
