epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.220885,2.198816,0.058112,0.162514,0.000716,2.223818,2.202038,0.068327,0.149475,"tensor(0.1108, device='cuda:0')","tensor([0.0000, 0.1714, 0.0000, 0.0909, 0.0000, 0.0000, 0.0000, 0.6200, 0.0000],
       device='cuda:0')","tensor(0.0614, device='cuda:0')","tensor(0.0464, device='cuda:0')"
1,2.216255,2.194222,0.057883,0.162404,0.000355,2.213922,2.191907,0.067655,0.152497,"tensor(0.1378, device='cuda:0')","tensor([0.0000, 0.3714, 0.0000, 0.1591, 0.0000, 0.0833, 0.0000, 0.5800, 0.0000],
       device='cuda:0')","tensor(0.0830, device='cuda:0')","tensor(0.0642, device='cuda:0')"
2,2.199077,2.177163,0.057233,0.161878,0.000335,2.185090,2.163013,0.068592,0.152176,"tensor(0.2135, device='cuda:0')","tensor([0.0000, 0.5714, 0.0795, 0.2273, 0.0000, 0.4167, 0.0000, 0.6400, 0.0000],
       device='cuda:0')","tensor(0.1443, device='cuda:0')","tensor(0.1594, device='cuda:0')"
3,2.163530,2.141565,0.058548,0.161063,0.000321,2.134071,2.111682,0.072367,0.151515,"tensor(0.4919, device='cuda:0')","tensor([0.2581, 0.7714, 0.3864, 0.5909, 0.5517, 1.0000, 0.4000, 0.6200, 0.0000],
       device='cuda:0')","tensor(0.4647, device='cuda:0')","tensor(0.5670, device='cuda:0')"
4,2.104407,2.081993,0.063570,0.160544,0.000301,2.051371,2.028116,0.080677,0.151871,"tensor(0.7784, device='cuda:0')","tensor([0.9355, 0.8286, 0.7500, 0.8636, 0.9655, 1.0000, 0.9250, 0.6600, 0.1379],
       device='cuda:0')","tensor(0.7497, device='cuda:0')","tensor(0.8085, device='cuda:0')"
5,2.007916,1.984519,0.073146,0.160802,0.000276,1.910864,1.886335,0.091970,0.153318,"tensor(0.8784, device='cuda:0')","tensor([1.0000, 0.8857, 0.9091, 0.9773, 1.0000, 1.0000, 1.0000, 0.5800, 0.6207],
       device='cuda:0')","tensor(0.8700, device='cuda:0')","tensor(0.8830, device='cuda:0')"
6,1.855591,1.830668,0.086984,0.162224,0.000248,1.705965,1.679586,0.108272,0.155520,"tensor(0.9135, device='cuda:0')","tensor([1.0000, 0.9143, 0.9886, 0.9773, 1.0000, 1.0000, 1.0000, 0.5600, 0.8276],
       device='cuda:0')","tensor(0.9073, device='cuda:0')","tensor(0.9157, device='cuda:0')"
7,1.666496,1.639653,0.103925,0.164487,0.000218,1.490866,1.462952,0.121234,0.157901,"tensor(0.9486, device='cuda:0')","tensor([1.0000, 0.9714, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.7400, 0.8621],
       device='cuda:0')","tensor(0.9445, device='cuda:0')","tensor(0.9464, device='cuda:0')"
8,1.481889,1.454180,0.110494,0.166578,0.000192,1.295842,1.268186,0.115636,0.160922,"tensor(0.9649, device='cuda:0')","tensor([1.0000, 0.9429, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.8600, 0.8966],
       device='cuda:0')","tensor(0.9616, device='cuda:0')","tensor(0.9619, device='cuda:0')"
9,1.314206,1.286079,0.114644,0.166616,0.000157,1.120622,1.093200,0.113039,0.161189,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9714, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.9200, 0.9310],
       device='cuda:0')","tensor(0.9761, device='cuda:0')","tensor(0.9754, device='cuda:0')"
10,1.168101,1.140473,0.109485,0.166782,0.000110,0.975374,0.948495,0.108450,0.160341,"tensor(0.9757, device='cuda:0')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9756, device='cuda:0')","tensor(0.9763, device='cuda:0')"
11,1.048286,1.020744,0.109654,0.165753,0.000083,0.853040,0.826013,0.111947,0.158318,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
12,0.950902,0.923157,0.113126,0.164320,0.000070,0.750846,0.723795,0.113504,0.157011,"tensor(0.9811, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9655],
       device='cuda:0')","tensor(0.9816, device='cuda:0')","tensor(0.9810, device='cuda:0')"
13,0.871303,0.843815,0.111107,0.163774,0.000060,0.668308,0.640527,0.121411,0.156401,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
14,0.808737,0.780911,0.115660,0.162588,0.000059,0.596729,0.569266,0.120114,0.154519,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
15,0.757685,0.729640,0.118784,0.161663,0.000053,0.544203,0.516428,0.123250,0.154503,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
16,0.717271,0.689308,0.119034,0.160598,0.000053,0.496477,0.468566,0.125923,0.153189,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
17,0.684412,0.656580,0.119247,0.159061,0.000047,0.455338,0.427865,0.123431,0.151296,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
18,0.658187,0.630634,0.117328,0.158194,0.000040,0.424051,0.396450,0.126339,0.149668,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
19,0.638113,0.610596,0.118375,0.156797,0.000040,0.401906,0.373812,0.132494,0.148444,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
20,0.621072,0.593312,0.121866,0.155732,0.000037,0.379428,0.352019,0.126120,0.147976,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9655],
       device='cuda:0')","tensor(0.9783, device='cuda:0')","tensor(0.9773, device='cuda:0')"
21,0.606893,0.579805,0.116371,0.154513,0.000031,0.367627,0.340580,0.123337,0.147133,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
22,0.595411,0.568820,0.112874,0.153040,0.000028,0.345620,0.318765,0.123295,0.145257,"tensor(0.9757, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9746, device='cuda:0')","tensor(0.9739, device='cuda:0')"
23,0.586035,0.559731,0.111256,0.151781,0.000026,0.330023,0.303134,0.125500,0.143390,"tensor(0.9730, device='cuda:0')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9723, device='cuda:0')","tensor(0.9726, device='cuda:0')"
24,0.578082,0.551966,0.110583,0.150568,0.000024,0.323444,0.296945,0.120645,0.144350,"tensor(0.9784, device='cuda:0')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9779, device='cuda:0')","tensor(0.9776, device='cuda:0')"
25,0.572124,0.546119,0.110488,0.149555,0.000023,0.334869,0.308243,0.124070,0.142182,"tensor(0.9757, device='cuda:0')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 1.0000, 0.9800, 0.9310],
       device='cuda:0')","tensor(0.9762, device='cuda:0')","tensor(0.9757, device='cuda:0')"
