epoch,train_loss,train_ce,train_mse,train_distill,train_consol,val_loss,val_ce,val_mse,val_distill,val_tot_acc,val_acc,val_f1,val_pre
0,2.232270,2.031062,0.085174,0.158604,0.001660,1.935168,1.743264,0.112701,0.135554,"tensor(0.7865, device='cuda:1')","tensor([1.0000, 0.6000, 1.0000, 1.0000, 0.9655, 1.0000, 1.0000, 0.0400, 0.4483],
       device='cuda:1')","tensor(0.7377, device='cuda:1')","tensor(0.8549, device='cuda:1')"
1,1.801123,1.604981,0.094611,0.148828,0.000913,1.518022,1.327174,0.112706,0.134495,"tensor(0.8838, device='cuda:1')","tensor([1.0000, 0.9429, 0.9886, 1.0000, 1.0000, 1.0000, 1.0000, 0.3400, 0.7586],
       device='cuda:1')","tensor(0.8643, device='cuda:1')","tensor(0.8886, device='cuda:1')"
2,1.482872,1.291686,0.095961,0.143197,0.000826,1.211404,1.025549,0.106561,0.132574,"tensor(0.9351, device='cuda:1')","tensor([1.0000, 0.9429, 1.0000, 0.9773, 1.0000, 1.0000, 1.0000, 0.6600, 0.8621],
       device='cuda:1')","tensor(0.9290, device='cuda:1')","tensor(0.9308, device='cuda:1')"
3,1.251521,1.065149,0.096728,0.137999,0.000851,0.993989,0.811440,0.105941,0.129579,"tensor(0.9595, device='cuda:1')","tensor([1.0000, 0.9143, 1.0000, 0.9773, 1.0000, 1.0000, 0.9750, 0.8800, 0.8621],
       device='cuda:1')","tensor(0.9536, device='cuda:1')","tensor(0.9545, device='cuda:1')"
4,1.083022,0.902249,0.097513,0.132008,0.000830,0.833986,0.654053,0.106523,0.126671,"tensor(0.9595, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9200, 0.8621],
       device='cuda:1')","tensor(0.9562, device='cuda:1')","tensor(0.9547, device='cuda:1')"
5,0.964045,0.787794,0.096349,0.128069,0.000765,0.716551,0.538351,0.109102,0.123649,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9400, 0.9310],
       device='cuda:1')","tensor(0.9666, device='cuda:1')","tensor(0.9640, device='cuda:1')"
6,0.881792,0.708445,0.097475,0.124601,0.000751,0.630261,0.454744,0.110560,0.120237,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9684, device='cuda:1')","tensor(0.9690, device='cuda:1')"
7,0.822892,0.652691,0.097095,0.121645,0.000799,0.574719,0.402025,0.109974,0.117707,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9143, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9662, device='cuda:1')","tensor(0.9658, device='cuda:1')"
8,0.780201,0.613537,0.096861,0.118224,0.000906,0.531066,0.358415,0.112588,0.116357,"tensor(0.9676, device='cuda:1')","tensor([1.0000, 0.9143, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9662, device='cuda:1')","tensor(0.9658, device='cuda:1')"
9,0.750891,0.585693,0.098175,0.116102,0.000875,0.503759,0.330529,0.117295,0.114583,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9731, device='cuda:1')","tensor(0.9722, device='cuda:1')"
10,0.729320,0.566393,0.096374,0.114731,0.000923,0.482358,0.311366,0.115168,0.113408,"tensor(0.9730, device='cuda:1')","tensor([1.0000, 0.9429, 0.9659, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9731, device='cuda:1')","tensor(0.9722, device='cuda:1')"
11,0.713146,0.550637,0.097001,0.113998,0.001047,0.467025,0.296993,0.114935,0.112565,"tensor(0.9703, device='cuda:1')","tensor([1.0000, 0.9143, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.8966],
       device='cuda:1')","tensor(0.9692, device='cuda:1')","tensor(0.9705, device='cuda:1')"
12,0.697402,0.537776,0.093806,0.112713,0.001085,0.446396,0.278145,0.114846,0.110828,"tensor(0.9757, device='cuda:1')","tensor([1.0000, 0.9429, 0.9773, 0.9773, 1.0000, 1.0000, 0.9750, 0.9800, 0.9310],
       device='cuda:1')","tensor(0.9753, device='cuda:1')","tensor(0.9753, device='cuda:1')"
